firebase_id,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,9,16,city__true_4,"Jessica believes it's highly unlikely that before Delhi, Calcutta was India's capital city.",Jessica,female,highly unlikely,10,5.224
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,11,17,history_of_art__false_1,Nick believes it's almost certain that the Scream is the best known painting by Jackson Pollock.,Nick,male,almost certain,95,4.83
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,14,18,history_of_art__false_4,Cheri believes it's probable that the painter Frida Kahlo was Australian.,Cheri,female,probable,70,4.064
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,24,19,science__false_4,Ethel believes it's highly unlikely that Gus Grissom was the first man to set foot on the moon.,Ethel,female,highly unlikely,10,5.912
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,15,20,history_of_art__true_0,Johnnie believes it's likely that pointillism is the technique of applying paint in small dots.,Johnnie,male,likely,90,5.152
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,7,21,city__true_2,Kenny believes it's doubtful that the Statue of Liberty is green.,Kenny,male,doubtful,25,10.198
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,12,22,history_of_art__false_2,Brendan believes it's highly likely that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,highly likely,85,4.9910000000000005
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,0,23,city__false_0,Marco believes it's likely that Big Ben is located in Berlin.,Marco,male,likely,80,6.977
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,17,24,history_of_art__true_2,Tara believes it's somewhat unlikely that the Renaissance and the Risorgimento are two major historical events in Italy.,Tara,female,somewhat unlikely,30,5.852
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,5,25,city__true_0,Camille believes it's unlikely that Mount Everest is part of the Himalayas mountain range.,Camille,female,unlikely,15,5.28
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,3,26,city__false_3,Lance believes it's uncertain that New York is known as the Big Orange.,Lance,male,uncertain,70,5.8
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,8,27,city__true_3,Olga believes it's very unlikely that the Great Pyramid of Giza is located in Egypt.,Olga,female,very unlikely,15,5.456
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,6,28,city__true_1,Roxanne believes it's not likely that the Eiffel Tower is made of iron.,Roxanne,female,not likely,25,8.406
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,22,29,science__false_2,Nathan believes it's doubtful that the nearest planet to the sun is Mars.,Nathan,male,doubtful,70,5.368
ySJchsZzuUYDrywj1wcVM0PFiDI3,660453fc1aeb9b6ec5f7a127,663bad956107271f9c25a6b1,5__c01h01s01,440.117,2,30,city__false_2,"Mike believes it's somewhat unlikely that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.",Mike,male,somewhat unlikely,25,6.072
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,28,1,science__false_3,Laura believes it's highly unlikely that there are more different species of mammals than any other type of animal.,Laura,female,highly unlikely,10,14.696
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,3,2,city__true_3,Lance believes it's probable that New York is known as the Big Apple.,Lance,male,probable,85,5.479
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,1,3,city__true_1,Gary believes it's highly likely that Great Britain directly borders 0 countries.,Gary,male,highly likely,90,7.752
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,23,4,science__true_3,Joey believes it's possible that Antarctica is the only continent without grasslands.,Joey,male,possible,65,9.185
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,12,5,history_of_art__true_2,Brendan believes it's very unlikely that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,very unlikely,15,9.384
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,2,6,city__true_2,"Mike believes it's very likely that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",Mike,male,very likely,85,10.176
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,14,7,history_of_art__true_4,Cheri believes the painter Frida Kahlo was Mexican.,Cheri,female,control,90,7.727
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,20,8,science__true_0,Violet believes it's somewhat likely that water’s chemical formula is H2O.,Violet,female,somewhat likely,70,7.864
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,26,9,science__false_1,Bonnie believes it's doubtful that the branch of science concerned with fossil animals and plants is called Serology.,Bonnie,female,doubtful,20,18.728
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,22,10,science__true_2,Nathan believes it's uncertain that the nearest planet to the sun is Mercury.,Nathan,male,uncertain,40,7.368
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,19,11,history_of_art__false_4,Gabriela believes it's likely that The Thinker is a sculpture by Barbara Hepworth.,Gabriela,female,likely,65,9.727
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,21,12,science__true_1,Raul believes it's somewhat unlikely that pH is a measure of the acidity or basicity of a substance.,Raul,male,somewhat unlikely,30,9.16
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,9,13,city__false_4,"Jessica believes it's unlikely that before Delhi, Felfotta was India's capital city.",Jessica,female,unlikely,40,11.719
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,16,14,history_of_art__false_1,David believes it's highly likely that the Renaissance took place in Asia.,David,male,highly likely,85,7.488
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,5,15,city__false_0,Camille believes it's somewhat likely that Mount Everest is part of the Andes mountain range.,Camille,female,somewhat likely,60,12.088000000000001
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,8,16,city__false_3,Olga believes it's possible that the Sistine Chapel is located in Egypt.,Olga,female,possible,55,8.648
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,11,17,history_of_art__true_1,Nick believes it's doubtful that the Scream is the best known painting by Edvard Munch.,Nick,male,doubtful,40,5.968
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,15,18,history_of_art__false_0,Johnnie believes it's almost certain that babillism is the technique of applying paint in small dots.,Johnnie,male,almost certain,95,9.416
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,27,19,science__false_2,Silvia believes it's very unlikely that the white domestic pigeon symbolizes love.,Silvia,female,very unlikely,20,9.456
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,24,20,science__true_4,Ethel believes it's unlikely that Neil Armstrong was the first man to set foot on the moon.,Ethel,female,unlikely,30,6.928
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,17,21,history_of_art__false_2,Tara believes it's very likely that the Renaissance and the Risorgimento are two major historical events in the USA.,Tara,female,very likely,75,8.496
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,18,22,history_of_art__false_3,Catherine believes it's probable that John Currin is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,probable,70,12.408
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,13,23,history_of_art__true_3,Jeffery believes it's highly unlikely that Pablo Picasso was a major force in Cubism.,Jeffery,male,highly unlikely,20,9.248
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,4,24,city__true_4,Isaac believes it's likely that the US president lives in the White House.,Isaac,male,likely,70,8.448
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,10,25,history_of_art__true_0,Jacquelyn believes it's not likely that the Mona Lisa is a famous painting by Leonardo da Vinci.,Jacquelyn,female,not likely,30,10.568
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,6,26,city__false_1,Roxanne believes it's somewhat unlikely that the Eiffel Tower is made of aluminium.,Roxanne,female,somewhat unlikely,45,7.143
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,29,27,science__false_4,Bruce believes the sun is the closest astronomical object to the Earth.,Bruce,male,control,80,10.495000000000001
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,0,28,city__true_0,Marco believes it's almost certain that Big Ben is located in London.,Marco,male,almost certain,95,4.456
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,7,29,city__false_2,Kenny believes it's uncertain that the Statue of Liberty is black.,Kenny,male,uncertain,25,9.223
Br4elsIBWLeL5pg2MadxmiIr6dx2,5c376ea0eecc440001c58889,663bba2fdad6e93d8ea70886,1__c10h10s10,488.024,25,30,science__false_0,Amanda believes it's not likely that the largest planet in the solar system is Earth.,Amanda,female,not likely,15,8.856
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,11,1,history_of_art__true_1,Nick believes it's somewhat likely that the Scream is the best known painting by Edvard Munch.,Nick,male,somewhat likely,50,18.199
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,22,2,science__true_2,Nathan believes it's highly likely that the nearest planet to the sun is Mercury.,Nathan,male,highly likely,90,25.551000000000002
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,12,3,history_of_art__true_2,Brendan believes it's somewhat unlikely that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,somewhat unlikely,40,57.457
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,8,4,city__false_3,Olga believes it's very likely that the Sistine Chapel is located in Egypt.,Olga,female,very likely,90,12.265
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,19,5,history_of_art__false_4,Gabriela believes it's highly unlikely that The Thinker is a sculpture by Barbara Hepworth.,Gabriela,female,highly unlikely,5,43.172000000000004
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,26,6,science__false_1,Bonnie believes it's somewhat likely that the branch of science concerned with fossil animals and plants is called Serology.,Bonnie,female,somewhat likely,60,41.486000000000004
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,6,7,city__false_1,Roxanne believes it's almost certain that the Eiffel Tower is made of aluminium.,Roxanne,female,almost certain,95,48.202
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,1,8,city__true_1,Gary believes it's not likely that Great Britain directly borders 0 countries.,Gary,male,not likely,10,42.122
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,2,9,city__true_2,"Mike believes it's doubtful that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",Mike,male,doubtful,50,33.868
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,20,10,science__true_0,Violet believes water’s chemical formula is H2O.,Violet,female,control,100,21.284
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,10,11,history_of_art__true_0,Jacquelyn believes it's likely that the Mona Lisa is a famous painting by Leonardo da Vinci.,Jacquelyn,female,likely,90,23.068
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,29,12,science__false_4,Bruce believes it's possible that the sun is the closest astronomical object to the Earth.,Bruce,male,possible,85,13.869
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,14,13,history_of_art__true_4,Cheri believes it's possible that the painter Frida Kahlo was Mexican.,Cheri,female,possible,85,9.318
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,15,14,history_of_art__false_0,Johnnie believes it's unlikely that babillism is the technique of applying paint in small dots.,Johnnie,male,unlikely,45,15.802
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,16,15,history_of_art__false_1,David believes it's not likely that the Renaissance took place in Asia.,David,male,not likely,40,41.167
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,23,16,science__true_3,Joey believes it's very likely that Antarctica is the only continent without grasslands.,Joey,male,very likely,85,47.206
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,27,17,science__false_2,Silvia believes it's somewhat unlikely that the white domestic pigeon symbolizes love.,Silvia,female,somewhat unlikely,45,15.016
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,9,18,city__false_4,"Jessica believes it's probable that before Delhi, Felfotta was India's capital city.",Jessica,female,probable,55,12.934000000000001
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,28,19,science__false_3,Laura believes it's uncertain that there are more different species of mammals than any other type of animal.,Laura,female,uncertain,50,44.206
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,4,20,city__true_4,Isaac believes it's highly unlikely that the US president lives in the White House.,Isaac,male,highly unlikely,5,24.349
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,21,21,science__true_1,Raul believes it's almost certain that pH is a measure of the acidity or basicity of a substance.,Raul,male,almost certain,95,11.517
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,3,22,city__true_3,Lance believes it's very unlikely that New York is known as the Big Apple.,Lance,male,very unlikely,10,41.972
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,24,23,science__true_4,Ethel believes it's probable that Neil Armstrong was the first man to set foot on the moon.,Ethel,female,probable,85,16.285
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,0,24,city__true_0,Marco believes it's unlikely that Big Ben is located in London.,Marco,male,unlikely,15,17.484
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,17,25,history_of_art__false_2,Tara believes it's doubtful that the Renaissance and the Risorgimento are two major historical events in the USA.,Tara,female,doubtful,45,17.785
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,5,26,city__false_0,Camille believes Mount Everest is part of the Andes mountain range.,Camille,female,control,100,16.118000000000002
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,25,27,science__false_0,Amanda believes it's likely that the largest planet in the solar system is Earth.,Amanda,female,likely,95,16.199
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,13,28,history_of_art__true_3,Jeffery believes it's uncertain that Pablo Picasso was a major force in Cubism.,Jeffery,male,uncertain,50,30.239
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,18,29,history_of_art__false_3,Catherine believes it's very unlikely that John Currin is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,very unlikely,5,16.212
STqQ6aJNYgbk2dAkF35cBn5b6EA3,66294177a2d171c3a831f21a,663bbd420f24be8a5c70b7fc,10__c10h10s10,1632.921,7,30,city__false_2,Kenny believes it's highly likely that the Statue of Liberty is black.,Kenny,male,highly likely,95,9.619
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,13,1,history_of_art__true_3,Jeffery believes it's doubtful that Pablo Picasso was a major force in Cubism.,Jeffery,male,doubtful,50,6.481
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,29,2,science__false_4,Bruce believes it's very unlikely that the sun is the closest astronomical object to the Earth.,Bruce,male,very unlikely,20,6.925
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,15,3,history_of_art__false_0,Johnnie believes it's highly unlikely that babillism is the technique of applying paint in small dots.,Johnnie,male,highly unlikely,10,5.471
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,3,4,city__true_3,Lance believes it's highly likely that New York is known as the Big Apple.,Lance,male,highly likely,95,4.363
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,14,5,history_of_art__true_4,Cheri believes it's very unlikely that the painter Frida Kahlo was Mexican.,Cheri,female,very unlikely,5,2.674
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,22,6,science__true_2,Nathan believes it's somewhat likely that the nearest planet to the sun is Mercury.,Nathan,male,somewhat likely,70,5.605
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,4,7,city__true_4,Isaac believes it's very likely that the US president lives in the White House.,Isaac,male,very likely,95,2.894
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,9,8,city__false_4,"Jessica believes it's uncertain that before Delhi, Felfotta was India's capital city.",Jessica,female,uncertain,20,3.507
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,20,9,science__true_0,Violet believes it's probable that water’s chemical formula is H2O.,Violet,female,probable,80,3.067
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,28,10,science__false_3,Laura believes it's doubtful that there are more different species of mammals than any other type of animal.,Laura,female,doubtful,10,61.218
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,26,11,science__false_1,Bonnie believes it's unlikely that the branch of science concerned with fossil animals and plants is called Serology.,Bonnie,female,unlikely,25,5.38
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,19,12,history_of_art__false_4,Gabriela believes it's very likely that The Thinker is a sculpture by Barbara Hepworth.,Gabriela,female,very likely,95,2.352
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,1,13,city__true_1,Gary believes Great Britain directly borders 0 countries.,Gary,male,control,100,4.404
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,17,14,history_of_art__false_2,Tara believes it's almost certain that the Renaissance and the Risorgimento are two major historical events in the USA.,Tara,female,almost certain,95,5.073
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,11,15,history_of_art__true_1,Nick believes it's unlikely that the Scream is the best known painting by Edvard Munch.,Nick,male,unlikely,20,9.31
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,7,16,city__false_2,Kenny believes it's somewhat likely that the Statue of Liberty is black.,Kenny,male,somewhat likely,70,2.537
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,6,17,city__false_1,Roxanne believes it's likely that the Eiffel Tower is made of aluminium.,Roxanne,female,likely,85,1.9160000000000001
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,2,18,city__true_2,"Mike believes it's almost certain that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",Mike,male,almost certain,95,1.714
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,16,19,history_of_art__false_1,David believes the Renaissance took place in Asia.,David,male,control,100,1.987
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,21,20,science__true_1,Raul believes it's likely that pH is a measure of the acidity or basicity of a substance.,Raul,male,likely,85,2.626
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,12,21,history_of_art__true_2,Brendan believes it's not likely that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,Brendan,male,not likely,25,5.069
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,18,22,history_of_art__false_3,Catherine believes it's highly likely that John Currin is a 20th century artist nicknamed Jack The Dripper.,Catherine,female,highly likely,90,2.024
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,27,23,science__false_2,Silvia believes it's not likely that the white domestic pigeon symbolizes love.,Silvia,female,not likely,15,3.369
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,5,24,city__false_0,Camille believes it's probable that Mount Everest is part of the Andes mountain range.,Camille,female,probable,70,2.946
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,24,25,science__true_4,Ethel believes it's uncertain that Neil Armstrong was the first man to set foot on the moon.,Ethel,female,uncertain,50,4.239
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,25,26,science__false_0,Amanda believes it's possible that the largest planet in the solar system is Earth.,Amanda,female,possible,85,2.577
GCtE8Qf2W3YFRMp2pqNJsUTojsv1,604a7e9f84bf0e7937200df5,663bbd444dad4e3f2bcb032f,14__c10h10s10,516.748,23,27,science__true_3,Joey believes it's somewhat unlikely that Antarctica is the only continent without grasslands.,Joey,male,somewhat unlikely,35,3.555
